Course Code,Course Name,Course Type,Course Category,Instructor,Slot,Division,Restriction,Credits,Description
PS 647,Data Analytics for Public Policy,Theory,Interdisciplinary STEM Course.,"I - Ashish Desai
I - Vinish Kumar Kathuria","4
Thu-4B-08:00:00-09:25:00-
Tue-4A-08:00:00-09:25:00-", ,"[['ALL'], ['ALL'], ['ALL'], ['Allowed'], ['Non-Overridable']]",3,"* Policy and Data * Concept of Evaluation * Data, data structure and sources * Fundamentals of Modelling for Policy * Alternative Data and Natural Experiments for policy making"
PS 648,Data Visualization for Public Policy,Theory,Interdisciplinary STEM Course.,"I - Sekhar Bonu
I - Vinish Kumar Kathuria","1
Mon-1A-09:30:00-10:25:00-
Thu-1C-09:30:00-10:25:00-
Tue-1B-09:30:00-10:25:00-", ,"[['ALL'], ['ALL'], ['ALL'], ['Allowed'], ['Non-Overridable']]",3,"* Designing Impactful Visualizations * Software for visualization -Tableau, Excel, Power BI, R, Python * Design principles for enhancing readability and impact: color theory, typography, and layout. * Tailoring visualizations to diverse audiences: policymakers, public stakeholders, and experts."
PS 652,Crafting Narratives to Shape Policy,Theory,Interdisciplinary STEM Course.,I - Prabhir Vishnu Poruthiyil,"7
Fri-7B-11:05:00-12:30:00-
Wed-7A-11:05:00-12:30:00-", ,"[['ALL'], ['ALL'], ['ALL'], ['Allowed'], ['Non-Overridable']]",3,* Storytelling * Framing * Public Speaking
PS 660,Documentaries for Policy Change,Theory,Interdisciplinary STEM Course.,I - Naveen Bharathi,"9
Mon-9A-15:30:00-16:55:00-
Thu-9B-15:30:00-16:55:00-", ,"[['ALL'], ['ALL'], ['ALL'], ['Allowed'], ['Non-Overridable']]",6,"Course Outline Documentaries for Policy Change Week 1-2 What is a Documentary? Colonial filmsThe course opens by situating documentary filmmaking within broader historical and political contexts. Students will explore the origins of the documentary as a medium to capture ""fragments ofactuality starting with early films in India such as Panorama of Calcutta (1890s) and Washing a Baby (1905). These early works serve as entry points into the study of Colonial Film-cinema made under and for empire, often used to support imperial policy and shape public perception and policy. Key screenings, including A Road in India, will help students understand the colonial gaze and its narrative control. The week introduces the Films Division of India as a postcolonial institutional counterpart, continuing the legacy of using film to frame politicalideology. Reading Camille Deprez`s The Films Division of India, 1948-1964 provides essential context on the British documentary tradition`s influence on India`s state media. Students will explore the archives on Films Division`s YouTube channel and colonialfilm.org.uk to critically engage with how visual media has historically interacted with policy objectives. Week 3-4: State Sponsored Cinema and the Nation-Building Project These weeks deepen the discussion on Films Division of India as a cultural instrument of the newly independent India. Through screenings and analyses of films like I Am 20 (based in IIT Bombayalumni) and A Few More Questions, students will examine how documentaries articulated visions of modernity, national development. and civic identity.The course will explore how the state used documentary form to influence public policy discourse on youth, education, industry, andnationhood, focusing on films that often sought to construct a unified national identity amidst socio-political diversity. Focus Filmmakers such as SNS Sastry, Pramod Pati, and Sukhdev will be studied as auteurs who negotiated state directives withpersonal and political expression. Week 5-6. The Rise of the Indian Independent DocumentaryThe shift to independent documentary filmmaking in the 1980s marks a critical turn in both form and function. Students will explore how independent filmmakers providing alternative accounts of sociopolitical realities. Special attention will be given to Cinema V303251rit303251 and observationalstyles that emphasized authenticity and minimal intervention. Screenings such as Chronicle of a Summer (1961) and Grey Gardens (1975) will inform this discussion. Week 7 Documenting Culture-Between Tradition and Modernity This module explores the use of documentary to understand and narrativize cultural change, subcultures, and disappearing traditions.Students will examine films that use avant-garde, experimental, and reflexive techniques to go beyond ethnographic realism.Screenings: Mati Manas, Siddheshwari (Mani Kaul), Lovely Villa (Avijit Mukul Kishore and Rohan Shivakumar), and Bidesia in Bambai (Surabhi Sharma) showcase how filmmakers representurbanization, migration, and cultural memory within changing policy environments. These films offer new ways to visualize the intersections of culturalpolicy, heritage, and the lived experience of modernization.Week 8: Agrarian and Rural FuturesScreening: Moti Bagh (Nirmal Chander)Through a deeply personal portrayal of an aging farmer in Uttarakhand, Moti Bagh enables students to engage with agrarian policy, land use, rural development schemes, and environmentalsustainability. The film offersapoignant critique of the structural failures affecting Indian agriculture and raises questions about policy priorities and demographic transitions in rural India Week 9 Urban Policy This session will examine global housing inequality, displacement.and urban gentrification through a policy lens. Push exposes the collusion between multinational finance and local urban governance. illustrating how documentary films can critique neoliberal urbanplanning and advocate for housing as a right.Week 9-10 Documentary as an ethnographic Method for Public Policy This section introduces visual anthropology and the ethnographic filmtradition. Students will evaluate how ethnographic methods are adapted in documentary practices to investigate everyday life, rituals. and social structures. Core Screening: When Four Friends Meet allows a comparative discussion on genre, authorship, and reflexivity, while raisingquestions about representation, positionality, and subjectivity in public narratives. Discussions will focus on how ethnographic films can inform orcomplicate public understandings of social development policies, indigenous rights, and participatory governance. Week 11-12: Ethics, Representation in Documentary filmsThe course concludes with an in-depth look at the ethical dilemmas in documentary filmmaking. Students will interrogate the filmmaker`sresponsibility in representing trauma, marginality, and resistance. Key Screening: The Look of Silence (2014) by Joshua Oppenheimer serves as a focal point for discussions on truth-telling, reconciliation,and justice. Topics will include consent, agency, power asymmetries, and the documentary`s role in shaping historical memory and influencingpost-conflict policy. Conclusion: Documentary as Policy Intervention By the end of the course, students will have a comprehensive understanding of how documentary films function not just as art orreportage, but as powerful interventions in policy-making and public debate. Students will leave with the tools to analyze documentary cinema as a space where state, society, and storytelling converge.Evaluation: Attendance and Classroom Participation -20% End-Term Exam: Documentary Review Essay -25% Students will submit a critical review of two documentary films screened during the course, evaluating their policy relevance, aesthetic strategies, and impact. Emphasis should be on linking the films to broader contexts and course themes such as representation, governance, or development. Project Proposal & Treatment Note -30% Students will develop a concept note for a documentary idea aimed at a specific policy intervention (e.g., urban housing, education reform,environmental sustainability). Weekly Reflection Notes -25% (In-class/takehome) Students will submit short critical reflections (300-400 words) on five screenings across the semester (of their choice). These reflections should focus on linking form and content, and exploring the film`srelationship to state policy or public discourse."
PS 661,Data Science for Policy Studies,Theory,Interdisciplinary STEM Course.,I - Santosh Bonaventure Noronha,"10
Fri-10B-14:00:00-15:25:00-
Tue-10A-14:00:00-15:25:00-", ,"[['ALL'], ['ALL'], ['ALL'], ['Allowed'], ['Non-Overridable']]",6,"Data science enables governments to optimize the allocation of public resources, evaluate the effectiveness of policies, and enhance service delivery across sectors such as health, education, and infrastructure. In addition to traditional econometric approaches, data science leverages advanced statistical and machine learning techniques to reach quicker and more precise results. Further, it facilitates cross-departmental insights, enabling departments to collaborate and share knowledge, leading to more holistic and impactful governance.Understanding the scope, methods, and applications of Data Science in Governance equips students of public policy with the means to analyse and manage large datasets, build models, track policy outcomes, generate actionable insights, and communicate these insights effectively. This course intends to bridge the gap between technical skills and policy analysis, fostering an understanding of the ethical and practical considerations involved in data use in governance, and ultimately supporting more responsive and inclusive governance practices. 1. Overview of data science and its role in policy analysis.a. How data science informs evidence-based policy makingb. Types of data: survey, administrative, open data.2. Basic concepts in statistics and probability. a. Descriptive and inferential statistics.b. Sampling and bias.c. Hypothesis testing.d. Discussion on observed biases in Indian socio-economic surveys and their implications3. Data collection, sorting, and cleaning.a. Digital Enterprise systems.b. Record Linkagec. Data wrangling: outliers, anomalies, missing data, deduplication.d. Ethics in data collection, storage, and use.e. Bias, fairness, transparency and interpretability, privacy.Case studies from Indian public databases- UIDAI, Aarogya Setu4. Building models.a. Regression models: DiD, RCT, IV, PSM, RDD etc.i. Discussed with reference to their application in relevant econometric papers.b. Spatial data.i. Nightlights and GDP datac. Supervised classification models.i. Policy targeting, etc.d. Unsupervised models: Clustering, biplots.i. Education/ Awareness studies5. Exploratory Data Analysis.a. Trends and patterns. Causation and correlation. 6. Data Communication. a. Principles of good data visualisation. b. Condensing and communicating insights from data analysis to a range of stakeholders.7. Historical records and NLP.8. Handling and analyzing big data. a. Cloud computing. b. Distributed data."
PS 663,"Urban Planning in India: Policy implications, Challenges and Approaches",Theory,Interdisciplinary STEM Course.,"I - Himanshu Burte
I - Malini Krishnankutty","11
Fri-11B-15:30:00-16:55:00-
Tue-11A-15:30:00-16:55:00-", ,"[['ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', '2023', '2023', '2023', '2023', '2023', '2023', '2023', '2023', 'ALL'], ['ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL'], ['Dual Degree (M.A. + Ph.D.)', 'Dual Degree (M.Phil. + Ph.D.)', 'Dual Degree (MPP + Ph.D.)', 'Dual Degree (M.S. by Research + Ph.D.)', 'Dual Degree (M.Sc. + M.Phil.)', 'Dual Degree (M.Sc.+ M.S. by Research)', 'Dual Degree (M.Sc. + M.Tech.)', 'Dual Degree (M.Sc. + Ph.D.)', 'Dual Degree (M.Tech. + M.S. by Research)', 'Dual Degree (M.Tech. + Ph.D.)', 'EMBA', 'IDDDP', 'Integrated M.Sc. (5-Year)', 'M.A.', 'M.A. by Research', 'M.A. by Research (Exit degree)', 'M.A. (Exit degree)', 'Master in Development Practice', 'Master of Public Policy', 'MBA', 'M.Des.', 'M.Des. by Research', 'M.Phil.', 'M.Phil. (Exit Degree)', 'M.S. by Research', 'M.S. by Research (Exit degree)', 'M.Sc.', 'M.Sc. (Exit Degree)', 'M.S. (Exit Degree)', 'M.Tech.', 'M.Tech. (Exit Degree)', 'P.G.D.I.I.T (Exit Degree)', 'Ph.D.', 'B.Des.', 'B.S.', 'B.Sc. (3-year)', 'B.S.+ M.Sc. Dual Degree', 'B.Tech.', 'DDDP', 'Dual Degree (B.Des. + M.Des.)', 'Dual Degree (B.Tech. + M.Tech.)', 'ALL'], ['Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",6,"This course provides a critical overview of the practice of urban planning, the historical underpinnings of its disciplinary knowledge, the urban challenges in the Indian context and planning`s responses. It provides a necessary framework to understand the institutional armature for all urban development and policy initiatives. The perspective of the course is critical and technical. It illuminates the explicit and tacit knowledge underlying the practice of urban planning in India. Through a key mapping exercise, (outlined in the practical component section below) students will understand how abstract policy instruments and tools capture reality, which then informs policy and planning. The course is also designed to enable students to understand urban challenges, innovative and sustainable planning responses to them through case studies.Broad contents History of urban planning (international and in India) 3 Tier Governance structure and institutional arrangements Planning Disciplinary Knowledge (theory and technical knowledge) Urban Challenges in the Indian city Responses: Case studies of planning responses in India and the Global South (Curitiba, Goa, Pune, Bangalore, Mumbai etc) Future of Urban Cities Practical Component Aim To critically evaluate a tool employed by planners in drawing up Development Plans- the Existing Land Use Maр Task Each student will prepare an Existing Land use map for a 1 km long stretch of street and properties abutting both sides of the street. While choosing the street area the choice has to be such that it is an important street or one which has multiple uses, in other words a busy street with both formal and informal uses,ideally with some mix of uses. 1. A land use map for the street/area chosen has to be made based on site visits after 2. recording land uses based on observation of uses that the land is being put to. This task will include a. Observations recorded on map showing street uses at different times of the day b. Maps showing uses that the properties abutting the street are put to c. If there are multiple uses in the building on different floors, try and record them (if you are not allowed inside the property look at signboards and record the uses) Use photographs to capture the uses as you walk along the street - make sketch maps recording uses d. Develop appropriate ELU categories based on the uses you have captured in the site visits and uses found. e. Distil all uses that are similar and creating categories to capture these uses and creating categories for the ones not similar f. Creating a map of the uses found in the study area-the Existing land use map Expected submission: Site visit mapping done (observations sheets) (PDFS); A final land use map (drawn over an open street map or google map) based on site visits recording the land uses A clear list of final categories and sub categories (if any); A short two page analysis reflecting on the experience of doing the exercise and the difficultiesencountered while thinking of categories. (PDFs)"
PS 796,MPP Dissertation -I Stage,Project Stage 1,Interdisciplinary STEM Course.,I - Anupam Guha,, ,"[['ALL', 'ALL'], ['Ashank Desai Centre for Policy Studies', 'ALL'], ['ALL', 'ALL'], ['Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable']]",18,MPP I stage project credits reduced to 18 from 2024 BATCH
PSS801,Seminar,Seminar,Interdisciplinary STEM Course.,I - Shishir Kumar Jha,, ,"[['ALL', 'ALL'], ['Ashank Desai Centre for Policy Studies', 'ALL'], ['Ph.D.', 'ALL'], ['Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable']]",4,x
SC 593,Dual Degree Project I,Project Stage 1,Interdisciplinary STEM Course.,C - Rajasekhar Anguluri,, ,[],30, 
SC 625,Systems Theory,Theory,Interdisciplinary STEM Course.,I - Arpita Sinha,"7
Fri-7B-11:05:00-12:30:00-
Wed-7A-11:05:00-12:30:00-", ,[],6,"*Basic of linear algebra :vector spaces and matrices*Solution to linear ODEs:uniqueness, state-transition matrix, peano-baker series variation of constants formula* Stability: Lyapunov stability, stability of BIBO Stability*Controllability: LTV systems, controllability Gramian Controllability matrix, Hautus test, Lyapunov test, pole placement.* Stabilizability: Controllable decomposition, stabilizability tests, state feedback control*Observability:Observability Gramian, duality for LTI systems, observability tests* Detectability:Observable decomposition, detectabilty tests, state estimators. output feedback control, separation principle*Kalman decomposition, minimal realization*Optimal control: Dynamic programming HJB equation, LQR problem, Riccati differential equation, algebraic Riccati equation, maximum principle."
SC 625,Systems Theory,Theory,Interdisciplinary STEM Course.,I - Arpita Sinha,"7
Fri-7B-11:05:00-12:30:00-
Wed-7A-11:05:00-12:30:00-", M,[],6,"*Basic of linear algebra :vector spaces and matrices*Solution to linear ODEs:uniqueness, state-transition matrix, peano-baker series variation of constants formula* Stability: Lyapunov stability, stability of BIBO Stability*Controllability: LTV systems, controllability Gramian Controllability matrix, Hautus test, Lyapunov test, pole placement.* Stabilizability: Controllable decomposition, stabilizability tests, state feedback control*Observability:Observability Gramian, duality for LTI systems, observability tests* Detectability:Observable decomposition, detectabilty tests, state estimators. output feedback control, separation principle*Kalman decomposition, minimal realization*Optimal control: Dynamic programming HJB equation, LQR problem, Riccati differential equation, algebraic Riccati equation, maximum principle."
SC 631,Games and Information,Theory,Interdisciplinary STEM Course.,I - Ankur Kulkarni,"10
Fri-10B-14:00:00-15:25:00-
Tue-10A-14:00:00-15:25:00-", ,[],6,"Basics of static games: Zero-sum and non-zero sum games, concept of Nash equilibrium and Stackelberg equilibrium. Multi-act games: extensive form of games and information sets. Aumann’s common knowledge, rationality, bounded rationality. Dynamic games: Incomplete information, Bayesian Nash equilibrium. General formulation of dy- namic games: sub-game perfectness, open-loop, closed- vii Course Content loop and feedback Nash equilibria, informational proper- ties of Nash equilibria, informational nonuniqueness. Infor- mation structures: static and dynamic information struc- tures. Dynamic stochastic team problems: introduction, person-by-person optimality, Witsenhausen problem, sig- nalling, connections to economics and information theory."
SC 631,Games and Information,Theory,Interdisciplinary STEM Course.,I - Ankur Kulkarni,"10
Fri-10B-14:00:00-15:25:00-
Tue-10A-14:00:00-15:25:00-", M,[],6,"Basics of static games: Zero-sum and non-zero sum games, concept of Nash equilibrium and Stackelberg equilibrium. Multi-act games: extensive form of games and information sets. Aumann’s common knowledge, rationality, bounded rationality. Dynamic games: Incomplete information, Bayesian Nash equilibrium. General formulation of dy- namic games: sub-game perfectness, open-loop, closed- vii Course Content loop and feedback Nash equilibria, informational proper- ties of Nash equilibria, informational nonuniqueness. Infor- mation structures: static and dynamic information struc- tures. Dynamic stochastic team problems: introduction, person-by-person optimality, Witsenhausen problem, sig- nalling, connections to economics and information theory."
SC 639,Mathematical Structures for Control,Theory,Interdisciplinary STEM Course.,I - Debasish Chatterjee,"5
Fri-5B-08:00:00-09:25:00-
Wed-5A-08:00:00-09:25:00-", ,[],6,"The broad objective of this course is to introduce three fundamental branches of mathematics - vector spaces, analysis and multivariable calculus - that are extremely beneficial for advanced engineering applications and studies. * Vector spaces (6 weeks): Linear independence, basis, dimension, subspaces, linear functionals, dual spaces, linear transformations, inner products, projections,the least squares problem, normed vector spaces, eigen values and eigen vectors. * Sequences and series (4 weeks): Sequences, series and convergence, Cauchy sequences,tests for convergence, power series, differentiation and integration of a series. * Multivariable calculus (4 weeks): Taylor's formula, differentiation of functions of several variables, Gateaux and Frechet derivatives, differentiability of vector-valued functions, the chain rule, Taylor's formula for functions of several variables, the inverse function and implicit function theorems."
SC 639,Mathematical Structures for Control,Theory,Interdisciplinary STEM Course.,I - Debasish Chatterjee,"5
Fri-5B-08:00:00-09:25:00-
Wed-5A-08:00:00-09:25:00-", M,[],6,"The broad objective of this course is to introduce three fundamental branches of mathematics - vector spaces, analysis and multivariable calculus - that are extremely beneficial for advanced engineering applications and studies. * Vector spaces (6 weeks): Linear independence, basis, dimension, subspaces, linear functionals, dual spaces, linear transformations, inner products, projections,the least squares problem, normed vector spaces, eigen values and eigen vectors. * Sequences and series (4 weeks): Sequences, series and convergence, Cauchy sequences,tests for convergence, power series, differentiation and integration of a series. * Multivariable calculus (4 weeks): Taylor's formula, differentiation of functions of several variables, Gateaux and Frechet derivatives, differentiability of vector-valued functions, the chain rule, Taylor's formula for functions of several variables, the inverse function and implicit function theorems."
SC 651,Estimation on Lie Groups,Theory,Interdisciplinary STEM Course.,I - Ravi N Banavar,"3
Mon-3A-11:35:00-12:30:00-
Thu-3C-11:35:00-12:30:00-
Tue-3B-11:35:00-12:30:00-", ,"[['2025', '2025', '2025', '2025', '2025', '2024', '2025', '2024', '2025', '2024', 'ALL'], ['Mechanical Engineering', 'Electrical Engineering', 'Aerospace Engineering', 'Centre for Systems and Control', 'Mechanical Engineering', 'Mechanical Engineering', 'Electrical Engineering', 'Electrical Engineering', 'Aerospace Engineering', 'Aerospace Engineering', 'ALL'], ['M.Tech.', 'M.Tech.', 'M.Tech.', 'M.Tech.', 'B.Tech.', 'B.Tech.', 'B.Tech.', 'B.Tech.', 'B.Tech.', 'B.Tech.', 'ALL'], ['Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",6,"Course: SC *** - Estimation on Lie Groups (3 0 0 6)Instructor: Ravi Banavar (Room No.110, Ext. 7888),Systems and Control Engineering (situated behind the Mathematics department.)Prerequisites: An understanding of vector spaces (or MA 108 or SC 639)Rough Outline: Kalman filtering: Studying R. E. Kalman302222s first two papers on linear filter-ing and prediction problems. Manifolds, Lie groups and bundles: Introduction to the machinery ofmanifolds and Lie groups, group actions, the adjoint and co-adjoint actions,the infinitesimal generator, fiber bundles Structure of estimators on Lie groups - Setting the framework for at-titude estimation in satellites and spacecraft, Visual Simultaneous and Local-ization (VSLAM) in mobile robotics, working out the structure and design of observers in both cases.302225 Extended Kalman Filters (EKF) on Lie groups - Understanding anddeveloping the notion of linearization on a Lie group and the equivalent EKF."
SC 651,Estimation on Lie Groups,Theory,Interdisciplinary STEM Course.,I - Ravi N Banavar,"3
Mon-3A-11:35:00-12:30:00-
Thu-3C-11:35:00-12:30:00-
Tue-3B-11:35:00-12:30:00-", M,[],6,"Course: SC *** - Estimation on Lie Groups (3 0 0 6)Instructor: Ravi Banavar (Room No.110, Ext. 7888),Systems and Control Engineering (situated behind the Mathematics department.)Prerequisites: An understanding of vector spaces (or MA 108 or SC 639)Rough Outline: Kalman filtering: Studying R. E. Kalman302222s first two papers on linear filter-ing and prediction problems. Manifolds, Lie groups and bundles: Introduction to the machinery ofmanifolds and Lie groups, group actions, the adjoint and co-adjoint actions,the infinitesimal generator, fiber bundles Structure of estimators on Lie groups - Setting the framework for at-titude estimation in satellites and spacecraft, Visual Simultaneous and Local-ization (VSLAM) in mobile robotics, working out the structure and design of observers in both cases.302225 Extended Kalman Filters (EKF) on Lie groups - Understanding anddeveloping the notion of linearization on a Lie group and the equivalent EKF."
SC 655,Random Processes in Learning and Control,Theory,Interdisciplinary STEM Course.,I - Debasish Chatterjee,"6
Fri-6B-09:30:00-10:55:00-
Wed-6A-09:30:00-10:55:00-", ,[],6,"1. Random variables, density and distribution functions for univariate and multivariate random variables. 2. Gaussian random vectors, minimum mean square error estimation, Kalman filter; applications in system theory. 3. Elementary concentration inequalities, Gaussian concentration, Johnson-Lindenstrauss; applications to robust optimization and dimension reduction. 4. Discrete Markov chains, Markov times, ergodicity of Markov chains, sampling, sampling and Markov chain Monte Carlo, simulated annealing; applications to robust and global optimization. 5. Martingales and stochastic approximation; applications to stochastic gradient descent."
SC 655,Random Processes in Learning and Control,Theory,Interdisciplinary STEM Course.,I - Debasish Chatterjee,"6
Fri-6B-09:30:00-10:55:00-
Wed-6A-09:30:00-10:55:00-", M,[],6,"1. Random variables, density and distribution functions for univariate and multivariate random variables. 2. Gaussian random vectors, minimum mean square error estimation, Kalman filter; applications in system theory. 3. Elementary concentration inequalities, Gaussian concentration, Johnson-Lindenstrauss; applications to robust optimization and dimension reduction. 4. Discrete Markov chains, Markov times, ergodicity of Markov chains, sampling, sampling and Markov chain Monte Carlo, simulated annealing; applications to robust and global optimization. 5. Martingales and stochastic approximation; applications to stochastic gradient descent."
SC 658,Modeling for Aero-Mechanical Systems (MAMS),Theory,Interdisciplinary STEM Course.,I - Sukumar Srikant,"7
Fri-7B-11:05:00-12:30:00-
Wed-7A-11:05:00-12:30:00-", ,[],6,"Analytical mechanics - Vectors and frames - Newton’s laws for systems and particles and rigid bodies - Constraints, generalized coordinates - Virtual work principle, generalized forces, - Extension of dynamics (D-Alembert principles), Lagrange’s Equations, Routh’s equations - Variational Principles, - Conserved quantities and Cyclic coordinates, Generalized momenta, - Hamilton/Jacobi integral, Hamilton’s equations Aero/hydro dynamic forces Identification - Discrete-time dynamical systems - AR, ARX model estimation via least squares - AR-MAX"
SC 658,Modeling for Aero-Mechanical Systems (MAMS),Theory,Advanced Course.,I - Sukumar Srikant,"7
Fri-7B-11:05:00-12:30:00-
Wed-7A-11:05:00-12:30:00-", M,[],6,"Analytical mechanics - Vectors and frames - Newton’s laws for systems and particles and rigid bodies - Constraints, generalized coordinates - Virtual work principle, generalized forces, - Extension of dynamics (D-Alembert principles), Lagrange’s Equations, Routh’s equations - Variational Principles, - Conserved quantities and Cyclic coordinates, Generalized momenta, - Hamilton/Jacobi integral, Hamilton’s equations Aero/hydro dynamic forces Identification - Discrete-time dynamical systems - AR, ARX model estimation via least squares - AR-MAX"
SC 663,Optimization and Inference in Sparse Network Models,Theory,Interdisciplinary STEM Course.,I - Rajasekhar Anguluri,"11
Fri-11B-15:30:00-16:55:00-
Tue-11A-15:30:00-16:55:00-", ,[],6,1.Matrix Calculus and Algebra 2.Network Methods 3.Sparse and Structured Optimization 4.Engineering and ML Applications
SC 663,Optimization and Inference in Sparse Network Models,Theory,Interdisciplinary STEM Course.,I - Rajasekhar Anguluri,"11
Fri-11B-15:30:00-16:55:00-
Tue-11A-15:30:00-16:55:00-", M,[],6,1.Matrix Calculus and Algebra 2.Network Methods 3.Sparse and Structured Optimization 4.Engineering and ML Applications
SC 664,Active Vibration Control,Theory,Interdisciplinary STEM Course.,I - Vivek Natarajan,"9
Mon-9A-15:30:00-16:55:00-
Thu-9B-15:30:00-16:55:00-", ,"[['ALL', '2026'], ['ALL', 'Centre for Systems and Control'], ['ALL', 'M.Tech.'], ['Allowed', 'Deny'], ['Non-Overridable', 'Overridable']]",6,"This course will focus on the design of controllers for mitigating the effect of vibration on engineering systems. The topics covered are as follows: Control systems preliminaries (state-space and transfer function approaches), applications of active vibration control, vibration control via linear regulator equations (state-feedback design, error-feedback design, internal model principle, robustness), repetitive control technique, low-gain controller designs, adaptive/tuning vibration controllers, H-infinity techniques, vibration control via nonlinear regulator equations (center manifold theorem, immersion, solving regulator equations)."
SC 664,Active Vibration Control,Theory,Interdisciplinary STEM Course.,I - Vivek Natarajan,"9
Mon-9A-15:30:00-16:55:00-
Thu-9B-15:30:00-16:55:00-", M,[],6,"This course will focus on the design of controllers for mitigating the effect of vibration on engineering systems. The topics covered are as follows: Control systems preliminaries (state-space and transfer function approaches), applications of active vibration control, vibration control via linear regulator equations (state-feedback design, error-feedback design, internal model principle, robustness), repetitive control technique, low-gain controller designs, adaptive/tuning vibration controllers, H-infinity techniques, vibration control via nonlinear regulator equations (center manifold theorem, immersion, solving regulator equations)."
SC 691,R & D Project,Other Project,Interdisciplinary STEM Course.,C - Debasish Chatterjee,, ,[],6,R & D Project
SC 797,I Stage Project,Project Stage 1,Interdisciplinary STEM Course.,C - Rajasekhar Anguluri,, ,[],54, 
SC 899,Communication Skills,Non-credit,Interdisciplinary STEM Course.,"I - Ankur Kulkarni
I - Arpita Sinha
I - Debasish Chatterjee
I - Leena Vachhani
I - Navin Khaneja
I - Rajasekhar Anguluri
I - Ravi N Banavar
I - Sukumar Srikant
I - Vivek Natarajan",, ,"[['ALL', 'ALL', 'ALL'], ['Centre for Systems and Control', 'Centre for Systems and Control', 'ALL'], ['Ph.D.', 'M.Tech.', 'ALL'], ['Allowed', 'Deny', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",6,"This course will consist of a series of seminars/lectures delivered by both faculty members and teaching assistants and also talks streamed from online repositories. The topics covered in the course could include surveying literature, listening and note taking, technical writing, speaking and presentation skills, elevator pitch, ethics in academic communication, group discussion and interviews and report writing using LateX."
SCS801,Seminar,Seminar,Interdisciplinary STEM Course.,C - Rajasekhar Anguluri,, ,[],4, 
